index,prediction,actual
520,1.232496650253003,1.0522217750549316
521,1.232496650253003,1.0656323432922363
522,1.232496650253003,1.073318362236023
523,1.232496650253003,1.0738946199417114
524,1.232496650253003,1.0766000747680664
525,1.232496650253003,1.0860239267349243
526,1.232496650253003,1.082461953163147
527,1.232496650253003,1.0830129384994507
528,1.232496650253003,1.0793308019638062
529,1.232496650253003,1.0797853469848633
530,1.232496650253003,1.083388328552246
531,1.232496650253003,1.086507797241211
532,1.232496650253003,1.0874292850494385
533,1.232496650253003,1.088814616203308
534,1.232496650253003,1.0922038555145264
535,1.232496650253003,1.0894432067871094
536,1.232496650253003,1.0871455669403076
537,1.232496650253003,1.0850694179534912
538,1.232496650253003,1.0860947370529175
539,1.232496650253003,1.1012852191925049
540,1.232496650253003,1.0905125141143799
541,1.232496650253003,1.079086184501648
542,1.232496650253003,1.0730764865875244
543,1.232496650253003,1.0729728937149048
544,1.232496650253003,1.0715816020965576
545,1.232496650253003,1.0742292404174805
546,1.232496650253003,1.0677714347839355
547,1.232496650253003,1.0730419158935547
548,1.232496650253003,1.0735719203948975
549,1.232496650253003,1.0691757202148438
550,1.232496650253003,1.0665756464004517
551,1.232496650253003,1.0684444904327393
552,1.232496650253003,1.068261981010437
553,1.232496650253003,1.065200924873352
554,1.232496650253003,1.0605803728103638
555,1.232496650253003,1.0598047971725464
556,1.232496650253003,1.0554758310317993
557,1.232496650253003,1.0611205101013184
558,1.232496650253003,1.0577309131622314
559,1.232496650253003,1.066894292831421
560,1.232496650253003,1.0599732398986816
561,1.232496650253003,1.0626201629638672
562,1.232496650253003,1.0688328742980957
563,1.232496650253003,1.05507493019104
564,1.232496650253003,1.0549525022506714
565,1.232496650253003,1.0584698915481567
566,1.232496650253003,1.0683646202087402
567,1.232496650253003,1.0725010633468628
568,1.232496650253003,1.0727657079696655
569,1.232496650253003,1.0583354234695435
570,1.232496650253003,1.0614134073257446
571,1.232496650253003,1.0678855180740356
572,1.232496650253003,1.071914792060852
573,1.232496650253003,1.0774236917495728
574,1.232496650253003,1.0870392322540283
575,1.232496650253003,1.0835057497024536
576,1.232496650253003,1.077818512916565
577,1.232496650253003,1.0807071924209595
578,1.232496650253003,1.0839520692825317
579,1.232496650253003,1.0843634605407715
580,1.232496650253003,1.0904649496078491
581,1.232496650253003,1.0803335905075073
582,1.232496650253003,1.091226577758789
583,1.232496650253003,1.0960105657577515
584,1.232496650253003,1.090334177017212
585,1.232496650253003,1.0920130014419556
586,1.232496650253003,1.0913575887680054
587,1.232496650253003,1.086932897567749
588,1.232496650253003,1.0917507410049438
589,1.232496650253003,1.0999890565872192
590,1.232496650253003,1.1054610013961792
591,1.232496650253003,1.098659634590149
592,1.232496650253003,1.0925379991531372
593,1.232496650253003,1.0975382328033447
594,1.232496650253003,1.095218300819397
595,1.232496650253003,1.0970927476882935
596,1.232496650253003,1.0992271900177002
597,1.232496650253003,1.1059499979019165
598,1.232496650253003,1.0978394746780396
599,1.232496650253003,1.1047282218933105
600,1.232496650253003,1.1032048463821411
601,1.232496650253003,1.1010911464691162
602,1.232496650253003,1.0969241857528687
603,1.232496650253003,1.1010911464691162
604,1.232496650253003,1.1068925857543945
605,1.232496650253003,1.102292776107788
606,1.232496650253003,1.10186767578125
607,1.232496650253003,1.0996140241622925
608,1.232496650253003,1.096467137336731
609,1.232496650253003,1.098406195640564
610,1.232496650253003,1.0912145376205444
611,1.232496650253003,1.0852696895599365
612,1.232496650253003,1.0873701572418213
613,1.232496650253003,1.0865668058395386
614,1.232496650253003,1.0838346481323242
615,1.232496650253003,1.0775396823883057
616,1.232496650253003,1.0822745561599731
617,1.232496650253003,1.0811045169830322
618,1.232496650253003,1.076971173286438
619,1.232496650253003,1.0757315158843994
620,1.232496650253003,1.0724436044692993
621,1.232496650253003,1.0723055601119995
622,1.232496650253003,1.0707669258117676
623,1.232496650253003,1.073306918144226
624,1.232496650253003,1.0695186853408813
625,1.232496650253003,1.0760787725448608
626,1.232496650253003,1.0698620080947876
627,1.232496650253003,1.0711798667907715
628,1.232496650253003,1.0698047876358032
629,1.232496650253003,1.0707440376281738
630,1.232496650253003,1.078271746635437
631,1.232496650253003,1.0750954151153564
632,1.232496650253003,1.0762988328933716
633,1.232496650253003,1.078934907913208
634,1.232496650253003,1.084304690361023
635,1.232496650253003,1.0945948362350464
636,1.232496650253003,1.0942115783691406
637,1.232496650253003,1.0924304723739624
638,1.232496650253003,1.0920368432998657
639,1.232496650253003,1.0992635488510132
640,1.232496650253003,1.0958904027938843
641,1.232496650253003,1.0906671285629272
642,1.232496650253003,1.091048002243042
643,1.232496650253003,1.0957223176956177
644,1.232496650253003,1.0915838479995728
645,1.232496650253003,1.0868029594421387
646,1.232496650253003,1.0907504558563232
647,1.232496650253003,1.091309905052185
648,1.232496650253003,1.0884946584701538
649,1.232496650253003,1.0856584310531616
650,1.232496650253003,1.0890636444091797
651,1.232496650253003,1.0969723463058472
652,1.232496650253003,1.100594401359558
653,1.232496650253003,1.101406455039978
654,1.232496650253003,1.1144545078277588
655,1.232496650253003,1.1223469972610474
656,1.232496650253003,1.1227755546569824
657,1.232496650253003,1.1237596273422241
658,1.232496650253003,1.1228890419006348
659,1.232496650253003,1.120523452758789
660,1.232496650253003,1.113709807395935
661,1.232496650253003,1.112532615661621
662,1.232496650253003,1.1063170433044434
663,1.232496650253003,1.1050456762313843
664,1.232496650253003,1.1078368425369263
665,1.232496650253003,1.0978755950927734
666,1.232496650253003,1.1024264097213745
667,1.232496650253003,1.0997591018676758
668,1.232496650253003,1.1007881164550781
669,1.232496650253003,1.0944151878356934
670,1.232496650253003,1.095158338546753
671,1.232496650253003,1.1002674102783203
672,1.232496650253003,1.100315809249878
673,1.232496650253003,1.0958904027938843
674,1.232496650253003,1.0977671146392822
675,1.232496650253003,1.0981649160385132
676,1.232496650253003,1.094439148902893
677,1.232496650253003,1.0909883975982666
678,1.232496650253003,1.0904173851013184
679,1.232496650253003,1.0874884128570557
680,1.232496650253003,1.0874648094177246
681,1.232496650253003,1.087559461593628
682,1.232496650253003,1.0898351669311523
683,1.232496650253003,1.0846692323684692
684,1.232496650253003,1.086578607559204
685,1.232496650253003,1.07991361618042
686,1.232496650253003,1.0797386169433594
687,1.232496650253003,1.0825556516647339
688,1.232496650253003,1.0869210958480835
689,1.232496650253003,1.0932546854019165
690,1.232496650253003,1.0844104290008545
691,1.232496650253003,1.07758629322052
692,1.232496650253003,1.0794472694396973
693,1.232496650253003,1.0726161003112793
694,1.232496650253003,1.0724204778671265
695,1.232496650253003,1.0697818994522095
696,1.232496650253003,1.071811318397522
697,1.232496650253003,1.0750375986099243
698,1.232496650253003,1.075326681137085
699,1.232496650253003,1.0734220743179321
700,1.232496650253003,1.0637166500091553
701,1.232496650253003,1.0668259859085083
702,1.232496650253003,1.0692671537399292
703,1.232496650253003,1.0682048797607422
704,1.232496650253003,1.065303087234497
705,1.232496650253003,1.0661548376083374
706,1.232496650253003,1.0648492574691772
707,1.232496650253003,1.0591648817062378
708,1.232496650253003,1.0569483041763306
709,1.232496650253003,1.0505305528640747
710,1.232496650253003,1.0562450885772705
711,1.232496650253003,1.0565240383148193
712,1.232496650253003,1.0480751991271973
713,1.232496650253003,1.0472300052642822
714,1.232496650253003,1.0507071018218994
715,1.232496650253003,1.0546631813049316
716,1.232496650253003,1.056747317314148
717,1.232496650253003,1.0578875541687012
718,1.232496650253003,1.0604791641235352
719,1.232496650253003,1.0624282360076904
720,1.232496650253003,1.0536741018295288
721,1.232496650253003,1.0521553754806519
722,1.232496650253003,1.0554312467575073
723,1.232496650253003,1.057305932044983
724,1.232496650253003,1.053851842880249
725,1.232496650253003,1.0586491823196411
726,1.232496650253003,1.0589966773986816
727,1.232496650253003,1.0669853687286377
728,1.232496650253003,1.059535264968872
729,1.232496650253003,1.056725025177002
730,1.232496650253003,1.0564459562301636
731,1.232496650253003,1.0562450885772705
732,1.232496650253003,1.061503529548645
733,1.232496650253003,1.0579099655151367
734,1.232496650253003,1.05870521068573
735,1.232496650253003,1.0619093179702759
736,1.232496650253003,1.0732147693634033
737,1.232496650253003,1.0721560716629028
738,1.232496650253003,1.0696102380752563
739,1.232496650253003,1.0710422992706299
740,1.232496650253003,1.0667576789855957
741,1.232496650253003,1.069015622138977
742,1.232496650253003,1.0701825618743896
743,1.232496650253003,1.0878314971923828
744,1.232496650253003,1.0854581594467163
745,1.232496650253003,1.0853756666183472
746,1.232496650253003,1.090702772140503
747,1.232496650253003,1.0945948362350464
748,1.232496650253003,1.0918222665786743
749,1.232496650253003,1.0890873670578003
750,1.232496650253003,1.0906314849853516
751,1.232496650253003,1.0940439701080322
752,1.232496650253003,1.0958423614501953
753,1.232496650253003,1.100594401359558
754,1.232496650253003,1.0973695516586304
755,1.232496650253003,1.0892059803009033
756,1.232496650253003,1.088814616203308
757,1.232496650253003,1.0837758779525757
758,1.232496650253003,1.0793657302856445
759,1.232496650253003,1.076669692993164
760,1.232496650253003,1.079214334487915
761,1.232496650253003,1.0765769481658936
762,1.232496650253003,1.076658010482788
763,1.232496650253003,1.0798670053482056
764,1.232496650253003,1.0886130332946777
765,1.232496650253003,1.0993602275848389
766,1.232496650253003,1.0895264148712158
767,1.232496650253003,1.092382788658142
768,1.232496650253003,1.0981045961380005
769,1.232496650253003,1.0945708751678467
770,1.232496650253003,1.100618600845337
771,1.232496650253003,1.102657437324524
772,1.232496650253003,1.1020255088806152
773,1.232496650253003,1.1043012142181396
774,1.232496650253003,1.110864281654358
775,1.232496650253003,1.1068191528320312
776,1.232496650253003,1.1055831909179688
777,1.232496650253003,1.1038745641708374
778,1.232496650253003,1.0941756963729858
779,1.232496650253003,1.0927767753601074
780,1.232496650253003,1.0947387218475342
781,1.232496650253003,1.0942236185073853
782,1.232496650253003,1.095170259475708
783,1.232496650253003,1.0932426452636719
784,1.232496650253003,1.0975141525268555
785,1.232496650253003,1.0981649160385132
786,1.232496650253003,1.0945708751678467
787,1.232496650253003,1.0945708751678467
788,1.232496650253003,1.087878942489624
789,1.232496650253003,1.0885775089263916
790,1.232496650253003,1.0879143476486206
791,1.232496650253003,1.089229702949524
792,1.232496650253003,1.088020920753479
793,1.232496650253003,1.0857881307601929
794,1.232496650253003,1.088174819946289
795,1.232496650253003,1.0847046375274658
796,1.232496650253003,1.0843517780303955
797,1.232496650253003,1.0834470987319946
798,1.232496650253003,1.08433997631073
799,1.232496650253003,1.0803920030593872
800,1.232496650253003,1.0874648094177246
801,1.232496650253003,1.0780043601989746
802,1.232496650253003,1.0741831064224243
803,1.232496650253003,1.075719952583313
804,1.232496650253003,1.077574610710144
805,1.232496650253003,1.0777255296707153
806,1.232496650253003,1.0798202753067017
807,1.232496650253003,1.0772264003753662
808,1.232496650253003,1.0708931684494019
809,1.232496650253003,1.0732147693634033
810,1.232496650253003,1.0773887634277344
811,1.232496650253003,1.0784927606582642
812,1.232496650253003,1.0775396823883057
813,1.232496650253003,1.0813149213790894
814,1.232496650253003,1.0820403099060059
815,1.232496650253003,1.0825674533843994
816,1.232496650253003,1.0820051431655884
817,1.232496650253003,1.0850930213928223
818,1.232496650253003,1.084481120109558
819,1.232496650253003,1.0838816165924072
820,1.232496650253003,1.0804970264434814
821,1.232496650253003,1.084269404411316
822,1.232496650253003,1.0855170488357544
823,1.232496650253003,1.0855995416641235
824,1.232496650253003,1.089953899383545
825,1.232496650253003,1.0950144529342651
826,1.232496650253003,1.0942955017089844
827,1.232496650253003,1.093135118484497
828,1.232496650253003,1.0927767753601074
829,1.232496650253003,1.0955302715301514
830,1.232496650253003,1.0883406400680542
831,1.232496650253003,1.0882576704025269
832,1.232496650253003,1.087393879890442
833,1.232496650253003,1.0863306522369385
834,1.232496650253003,1.0937210321426392
835,1.232496650253003,1.0862362384796143
836,1.232496650253003,1.0807539224624634
837,1.232496650253003,1.0838228464126587
838,1.232496650253003,1.0832358598709106
839,1.232496650253003,1.0813382863998413
840,1.232496650253003,1.0794472694396973
841,1.232496650253003,1.0792726278305054
842,1.232496650253003,1.0737217664718628
843,1.232496650253003,1.076855182647705
844,1.232496650253003,1.0838346481323242
845,1.232496650253003,1.0837054252624512
846,1.232496650253003,1.0830481052398682
847,1.232496650253003,1.0863661766052246
848,1.232496650253003,1.0859296321868896
849,1.232496650253003,1.074171543121338
850,1.232496650253003,1.0726851224899292
851,1.232496650253003,1.0649627447128296
852,1.232496650253003,1.0625749826431274
853,1.232496650253003,1.0621461868286133
854,1.232496650253003,1.0669398307800293
855,1.232496650253003,1.0644185543060303
856,1.232496650253003,1.065825343132019
857,1.232496650253003,1.065405249595642
858,1.232496650253003,1.0704345703125
859,1.232496650253003,1.0699878931045532
860,1.232496650253003,1.072961449623108
861,1.232496650253003,1.0706866979599
862,1.232496650253003,1.0715701580047607
863,1.232496650253003,1.0666552782058716
864,1.232496650253003,1.0721560716629028
865,1.232496650253003,1.073306918144226
866,1.232496650253003,1.0758124589920044
867,1.232496650253003,1.0767507553100586
868,1.232496650253003,1.0750491619110107
869,1.232496650253003,1.0746910572052002
870,1.232496650253003,1.078515887260437
871,1.232496650253003,1.077040672302246
872,1.232496650253003,1.079354166984558
873,1.232496650253003,1.0814552307128906
874,1.232496650253003,1.0889805555343628
875,1.232496650253003,1.0867793560028076
876,1.232496650253003,1.0875475406646729
877,1.232496650253003,1.086082935333252
878,1.232496650253003,1.0855170488357544
879,1.232496650253003,1.0825204849243164
880,1.232496650253003,1.0812681913375854
881,1.232496650253003,1.0847634077072144
882,1.232496650253003,1.0861891508102417
883,1.232496650253003,1.0851871967315674
884,1.232496650253003,1.0801819562911987
885,1.232496650253003,1.0835410356521606
886,1.232496650253003,1.0853049755096436
887,1.232496650253003,1.0907385349273682
888,1.232496650253003,1.0881866216659546
889,1.232496650253003,1.087453007698059
890,1.232496650253003,1.0894432067871094
891,1.232496650253003,1.0778882503509521
892,1.232496650253003,1.0764262676239014
893,1.232496650253003,1.0740330219268799
894,1.232496650253003,1.0813149213790894
895,1.232496650253003,1.0738831758499146
896,1.232496650253003,1.0702168941497803
897,1.232496650253003,1.0740677118301392
898,1.232496650253003,1.0742292404174805
899,1.232496650253003,1.0751532316207886
900,1.232496650253003,1.0706409215927124
901,1.232496650253003,1.0687757730484009
902,1.232496650253003,1.0732723474502563
903,1.232496650253003,1.0709619522094727
904,1.232496650253003,1.068010926246643
905,1.232496650253003,1.0708472728729248
906,1.232496650253003,1.0735257863998413
907,1.232496650253003,1.0737102031707764
908,1.232496650253003,1.0748412609100342
909,1.232496650253003,1.0793308019638062
910,1.232496650253003,1.0810693502426147
911,1.232496650253003,1.082602620124817
912,1.232496650253003,1.0830950736999512
913,1.232496650253003,1.0814785957336426
914,1.232496650253003,1.083329677581787
915,1.232496650253003,1.0872756242752075
916,1.232496650253003,1.0885539054870605
917,1.232496650253003,1.0901559591293335
918,1.232496650253003,1.0902509689331055
919,1.232496650253003,1.094020128250122
920,1.232496650253003,1.0901559591293335
921,1.232496650253003,1.0899182558059692
922,1.232496650253003,1.0889805555343628
923,1.232496650253003,1.0850694179534912
924,1.232496650253003,1.0839520692825317
925,1.232496650253003,1.0851283073425293
926,1.232496650253003,1.0853756666183472
927,1.232496650253003,1.081946611404419
928,1.232496650253003,1.0816072225570679
929,1.232496650253003,1.082391619682312
930,1.232496650253003,1.0787602663040161
931,1.232496650253003,1.0910836458206177
932,1.232496650253003,1.0950982570648193
933,1.232496650253003,1.0926215648651123
934,1.232496650253003,1.0928125381469727
935,1.232496650253003,1.0915720462799072
936,1.232496650253003,1.091381311416626
937,1.232496650253003,1.0936251878738403
938,1.232496650253003,1.0996986627578735
939,1.232496650253003,1.1013215780258179
940,1.232496650253003,1.0972732305526733
941,1.232496650253003,1.1024993658065796
942,1.232496650253003,1.1086474657058716
943,1.232496650253003,1.112792730331421
944,1.232496650253003,1.115536093711853
945,1.232496650253003,1.111716389656067
946,1.232496650253003,1.1187934875488281
947,1.232496650253003,1.1164700984954834
948,1.232496650253003,1.117793083190918
949,1.232496650253003,1.1124955415725708
950,1.232496650253003,1.1080454587936401
951,1.232496650253003,1.1044842004776
952,1.232496650253003,1.1067456007003784
953,1.232496650253003,1.1048868894577026
954,1.232496650253003,1.1080454587936401
955,1.232496650253003,1.1111111640930176
956,1.232496650253003,1.1087212562561035
957,1.232496650253003,1.1037527322769165
958,1.232496650253003,1.1020983457565308
959,1.232496650253003,1.1010911464691162
960,1.232496650253003,1.1077877283096313
961,1.232496650253003,1.1088441610336304
962,1.232496650253003,1.1129536628723145
963,1.232496650253003,1.1123099327087402
964,1.232496650253003,1.1114816665649414
965,1.232496650253003,1.1161960363388062
966,1.232496650253003,1.1160838603973389
967,1.232496650253003,1.1111727952957153
968,1.232496650253003,1.1191190481185913
969,1.232496650253003,1.1131023168563843
970,1.232496650253003,1.117717981338501
971,1.232496650253003,1.1169815063476562
972,1.232496650253003,1.113660216331482
973,1.232496650253003,1.1063904762268066
974,1.232496650253003,1.1048502922058105
975,1.232496650253003,1.103557825088501
976,1.232496650253003,1.0974539518356323
977,1.232496650253003,1.0975743532180786
978,1.232496650253003,1.0975743532180786
979,1.232496650253003,1.0943313837051392
980,1.232496650253003,1.0933860540390015
981,1.232496650253003,1.0925379991531372
982,1.232496650253003,1.0909169912338257
983,1.232496650253003,1.0884116888046265
984,1.232496650253003,1.0862481594085693
985,1.232496650253003,1.0829542875289917
986,1.232496650253003,1.0868619680404663
987,1.232496650253003,1.0817828178405762
988,1.232496650253003,1.079727053642273
989,1.232496650253003,1.0780508518218994
990,1.232496650253003,1.0824151039123535
991,1.232496650253003,1.0796570777893066
992,1.232496650253003,1.0816774368286133
993,1.232496650253003,1.0820636749267578
994,1.232496650253003,1.0859178304672241
995,1.232496650253003,1.0886130332946777
996,1.232496650253003,1.087453007698059
997,1.232496650253003,1.0874056816101074
998,1.232496650253003,1.093445897102356
999,1.232496650253003,1.073306918144226
1000,1.232496650253003,1.0795172452926636
1001,1.232496650253003,1.0714898109436035
1002,1.232496650253003,1.066439151763916
1003,1.232496650253003,1.061672568321228
1004,1.232496650253003,1.0564124584197998
1005,1.232496650253003,1.0530084371566772
1006,1.232496650253003,1.0533745288848877
1007,1.232496650253003,1.059490442276001
1008,1.232496650253003,1.0607603788375854
1009,1.232496650253003,1.0546187162399292
1010,1.232496650253003,1.0469341278076172
1011,1.232496650253003,1.0479873418807983
1012,1.232496650253003,1.0444300174713135
1013,1.232496650253003,1.0491198301315308
1014,1.232496650253003,1.0562450885772705
1015,1.232496650253003,1.0563008785247803
1016,1.232496650253003,1.0545074939727783
1017,1.232496650253003,1.0501223802566528
1018,1.232496650253003,1.0510826110839844
1019,1.232496650253003,1.051414132118225
1020,1.232496650253003,1.058559536933899
1021,1.232496650253003,1.0565463304519653
1022,1.232496650253003,1.0555204153060913
1023,1.232496650253003,1.0532968044281006
1024,1.232496650253003,1.0506850481033325
1025,1.232496650253003,1.0474056005477905
1026,1.232496650253003,1.051005244255066
1027,1.232496650253003,1.0517348051071167
1028,1.232496650253003,1.0495051145553589
1029,1.232496650253003,1.0350252389907837
1030,1.232496650253003,1.0364949703216553
1031,1.232496650253003,1.0433076620101929
1032,1.232496650253003,1.0405826568603516
1033,1.232496650253003,1.0402579307556152
1034,1.232496650253003,1.0399551391601562
1035,1.232496650253003,1.0423181056976318
1036,1.232496650253003,1.0429377555847168
